,Squad,Gls,xG,Player,DateParse,P_color,S_color,Min,xA,Ast
133402,Tottenham,0,0.0,Eric Dier,2017-12-16,#fafafa , #132257,90.0,0.0,0
133403,Tottenham,0,0.0,Kieran Trippier,2017-12-16,#fafafa , #132257,90.0,0.1,0
133404,Tottenham,0,0.0,Hugo Lloris,2017-12-16,#fafafa , #132257,90.0,0.0,0
133433,Tottenham,0,0.0,Son Heung-min,2017-10-28,#fafafa , #132257,62.0,0.0,0
133434,Tottenham,0,0.0,Fernando Llorente,2017-10-28,#fafafa , #132257,28.0,0.0,0
133435,Tottenham,0,0.6,Dele Alli,2017-10-28,#fafafa , #132257,90.0,0.1,0
133436,Tottenham,0,0.0,Harry Winks,2017-10-28,#fafafa , #132257,90.0,0.0,0
133437,Tottenham,0,0.1,Christian Eriksen,2017-10-28,#fafafa , #132257,90.0,0.6,0
133438,Tottenham,0,0.1,Moussa Sissoko,2017-10-28,#fafafa , #132257,62.0,0.1,0
133439,Tottenham,0,0.0,Mousa Dembélé,2017-10-28,#fafafa , #132257,28.0,0.1,0
133440,Tottenham,0,0.0,Ben Davies,2017-10-28,#fafafa , #132257,90.0,0.0,0
133441,Tottenham,0,0.0,Serge Aurier,2017-10-28,#fafafa , #132257,90.0,0.0,0
133442,Tottenham,0,0.0,Jan Vertonghen,2017-10-28,#fafafa , #132257,90.0,0.0,0
133443,Tottenham,0,0.2,Eric Dier,2017-10-28,#fafafa , #132257,90.0,0.0,0
133444,Tottenham,0,0.0,Toby Alderweireld,2017-10-28,#fafafa , #132257,90.0,0.0,0
133445,Tottenham,0,0.0,Hugo Lloris,2017-10-28,#fafafa , #132257,90.0,0.0,0
133474,Tottenham,0,1.2,Harry Kane,2017-08-13,#fafafa , #132257,90.0,0.1,0
133475,Tottenham,0,0.2,Christian Eriksen,2017-08-13,#fafafa , #132257,90.0,0.8,2
133476,Tottenham,0,0.1,Moussa Sissoko,2017-08-13,#fafafa , #132257,58.0,0.0,0
133477,Tottenham,0,0.0,Son Heung-min,2017-08-13,#fafafa , #132257,32.0,0.0,0
133478,Tottenham,1,0.4,Dele Alli,2017-08-13,#fafafa , #132257,82.0,0.0,0
133479,Tottenham,0,0.0,Victor Wanyama,2017-08-13,#fafafa , #132257,8.0,0.0,0
133480,Tottenham,0,0.1,Mousa Dembélé,2017-08-13,#fafafa , #132257,90.0,0.0,0
133481,Tottenham,0,0.0,Harry Winks,2017-08-13,#fafafa , #132257,0.0,0.0,0
133482,Tottenham,0,0.0,Eric Dier,2017-08-13,#fafafa , #132257,90.0,0.0,0
133483,Tottenham,1,0.2,Ben Davies,2017-08-13,#fafafa , #132257,90.0,0.0,0
133484,Tottenham,0,0.0,Jan Vertonghen,2017-08-13,#fafafa , #132257,90.0,0.0,0
133485,Tottenham,0,0.0,Toby Alderweireld,2017-08-13,#fafafa , #132257,90.0,0.0,0
133486,Tottenham,0,0.0,Kyle Walker-Peters,2017-08-13,#fafafa , #132257,90.0,0.1,0
133487,Tottenham,0,0.0,Hugo Lloris,2017-08-13,#fafafa , #132257,90.0,0.0,0
133545,Tottenham,1,0.7,Harry Kane,2018-01-21,#fafafa , #132257,90.0,0.0,0
133546,Tottenham,0,0.0,Son Heung-min,2018-01-21,#fafafa , #132257,70.0,0.0,0
133547,Tottenham,0,0.4,Érik Lamela,2018-01-21,#fafafa , #132257,20.0,0.0,0
133548,Tottenham,0,0.5,Moussa Sissoko,2018-01-21,#fafafa , #132257,90.0,0.3,0
133549,Tottenham,0,0.2,Dele Alli,2018-01-21,#fafafa , #132257,90.0,0.3,0
133550,Tottenham,0,0.1,Mousa Dembélé,2018-01-21,#fafafa , #132257,85.0,0.0,0
133551,Tottenham,0,0.0,Victor Wanyama,2018-01-21,#fafafa , #132257,5.0,0.0,0
133552,Tottenham,0,0.1,Eric Dier,2018-01-21,#fafafa , #132257,90.0,0.0,0
133553,Tottenham,0,0.0,Ben Davies,2018-01-21,#fafafa , #132257,90.0,0.5,1
133554,Tottenham,0,0.0,Jan Vertonghen,2018-01-21,#fafafa , #132257,90.0,0.0,0
133555,Tottenham,0,0.0,Davinson Sánchez,2018-01-21,#fafafa , #132257,90.0,0.0,0
133556,Tottenham,0,0.0,Serge Aurier,2018-01-21,#fafafa , #132257,72.0,0.1,0
133557,Tottenham,0,0.0,Kieran Trippier,2018-01-21,#fafafa , #132257,18.0,0.0,0
133558,Tottenham,0,0.0,Michel Vorm,2018-01-21,#fafafa , #132257,90.0,0.0,0
133586,Tottenham,1,0.4,Harry Kane,2018-04-07,#fafafa , #132257,90.0,0.0,0
133587,Tottenham,0,0.2,Dele Alli,2018-04-07,#fafafa , #132257,90.0,0.5,1
133588,Tottenham,0,0.0,Moussa Sissoko,2018-04-07,#fafafa , #132257,0.0,0.1,0
133589,Tottenham,0,0.4,Son Heung-min,2018-04-07,#fafafa , #132257,67.0,0.0,0
133590,Tottenham,0,0.1,Érik Lamela,2018-04-07,#fafafa , #132257,23.0,0.0,0
133591,Tottenham,1,0.3,Christian Eriksen,2018-04-07,#fafafa , #132257,90.0,0.3,1
133592,Tottenham,0,0.0,Mousa Dembélé,2018-04-07,#fafafa , #132257,90.0,0.0,0
133593,Tottenham,0,0.0,Victor Wanyama,2018-04-07,#fafafa , #132257,82.0,0.0,0
133594,Tottenham,0,0.0,Eric Dier,2018-04-07,#fafafa , #132257,8.0,0.0,0
133595,Tottenham,0,0.0,Danny Rose,2018-04-07,#fafafa , #132257,90.0,0.0,0
133596,Tottenham,0,0.0,Jan Vertonghen,2018-04-07,#fafafa , #132257,90.0,0.0,0
133597,Tottenham,0,0.0,Davinson Sánchez,2018-04-07,#fafafa , #132257,90.0,0.0,0
133598,Tottenham,0,0.0,Serge Aurier,2018-04-07,#fafafa , #132257,90.0,0.1,0
133599,Tottenham,0,0.0,Hugo Lloris,2018-04-07,#fafafa , #132257,90.0,0.0,0
133600,Tottenham,1,0.4,Fernando Llorente,2018-01-02,#fafafa , #132257,68.0,0.0,0
133601,Tottenham,0,0.1,Harry Kane,2018-01-02,#fafafa , #132257,22.0,0.2,0
133602,Tottenham,0,0.1,Son Heung-min,2018-01-02,#fafafa , #132257,90.0,0.0,0
133603,Tottenham,0,0.0,Érik Lamela,2018-01-02,#fafafa , #132257,77.0,0.0,0
133604,Tottenham,0,0.0,Moussa Sissoko,2018-01-02,#fafafa , #132257,13.0,0.0,0
133605,Tottenham,1,0.8,Dele Alli,2018-01-02,#fafafa , #132257,90.0,0.1,0
133606,Tottenham,0,0.0,Eric Dier,2018-01-02,#fafafa , #132257,90.0,0.2,0
133607,Tottenham,0,0.1,Christian Eriksen,2018-01-02,#fafafa , #132257,90.0,0.4,1
133608,Tottenham,0,0.0,Ben Davies,2018-01-02,#fafafa , #132257,90.0,0.0,0
133609,Tottenham,0,0.0,Jan Vertonghen,2018-01-02,#fafafa , #132257,90.0,0.0,0
133610,Tottenham,0,0.0,Davinson Sánchez,2018-01-02,#fafafa , #132257,59.0,0.0,0
133611,Tottenham,0,0.0,Victor Wanyama,2018-01-02,#fafafa , #132257,31.0,0.0,0
133612,Tottenham,0,0.0,Kieran Trippier,2018-01-02,#fafafa , #132257,90.0,0.1,0
133613,Tottenham,0,0.0,Hugo Lloris,2018-01-02,#fafafa , #132257,90.0,0.0,0
133614,Tottenham,1,0.6,Harry Kane,2018-02-10,#fafafa , #132257,90.0,0.0,0
133615,Tottenham,0,0.1,Son Heung-min,2018-02-10,#fafafa , #132257,70.0,0.0,0
133616,Tottenham,0,0.3,Érik Lamela,2018-02-10,#fafafa , #132257,20.0,0.4,0
133617,Tottenham,0,0.1,Christian Eriksen,2018-02-10,#fafafa , #132257,90.0,0.5,0
133618,Tottenham,0,0.3,Dele Alli,2018-02-10,#fafafa , #132257,85.0,0.4,0
133619,Tottenham,0,0.0,Victor Wanyama,2018-02-10,#fafafa , #132257,5.0,0.0,0
133620,Tottenham,0,0.3,Eric Dier,2018-02-10,#fafafa , #132257,90.0,0.1,0
133621,Tottenham,0,0.1,Mousa Dembélé,2018-02-10,#fafafa , #132257,90.0,0.0,0
133622,Tottenham,0,0.0,Ben Davies,2018-02-10,#fafafa , #132257,90.0,0.1,1
133623,Tottenham,0,0.1,Jan Vertonghen,2018-02-10,#fafafa , #132257,90.0,0.0,0
133624,Tottenham,0,0.0,Davinson Sánchez,2018-02-10,#fafafa , #132257,90.0,0.0,0
133625,Tottenham,0,0.1,Kieran Trippier,2018-02-10,#fafafa , #132257,90.0,0.1,0
133626,Tottenham,0,0.0,Hugo Lloris,2018-02-10,#fafafa , #132257,90.0,0.0,0
133668,Tottenham,0,0.6,Harry Kane,2017-10-14,#fafafa , #132257,85.0,0.0,0
133669,Tottenham,0,0.0,Fernando Llorente,2017-10-14,#fafafa , #132257,5.0,0.0,0
133670,Tottenham,0,0.0,Son Heung-min,2017-10-14,#fafafa , #132257,75.0,0.1,0
133671,Tottenham,0,0.0,Moussa Sissoko,2017-10-14,#fafafa , #132257,15.0,0.5,0
133672,Tottenham,0,0.8,Dele Alli,2017-10-14,#fafafa , #132257,90.0,0.2,0
133673,Tottenham,0,0.0,Georges-Kévin N'Koudou,2017-10-14,#fafafa , #132257,0.0,0.0,0
133674,Tottenham,1,0.3,Christian Eriksen,2017-10-14,#fafafa , #132257,90.0,0.5,0
133675,Tottenham,0,0.0,Harry Winks,2017-10-14,#fafafa , #132257,90.0,0.2,0
133676,Tottenham,0,0.1,Eric Dier,2017-10-14,#fafafa , #132257,90.0,0.0,0
133677,Tottenham,0,0.0,Jan Vertonghen,2017-10-14,#fafafa , #132257,90.0,0.0,0
133678,Tottenham,0,0.4,Toby Alderweireld,2017-10-14,#fafafa , #132257,90.0,0.0,0
133679,Tottenham,0,0.0,Davinson Sánchez,2017-10-14,#fafafa , #132257,90.0,0.0,0
133680,Tottenham,0,0.0,Kieran Trippier,2017-10-14,#fafafa , #132257,90.0,0.5,0
133681,Tottenham,0,0.0,Hugo Lloris,2017-10-14,#fafafa , #132257,90.0,0.0,0
133710,Tottenham,0,1.0,Harry Kane,2017-12-13,#fafafa , #132257,90.0,0.1,0
133711,Tottenham,1,0.7,Son Heung-min,2017-12-13,#fafafa , #132257,90.0,0.1,0
133712,Tottenham,0,0.0,Ben Davies,2017-12-13,#fafafa , #132257,0.0,0.0,0
133713,Tottenham,0,0.0,Christian Eriksen,2017-12-13,#fafafa , #132257,90.0,0.2,1
133714,Tottenham,0,0.2,Érik Lamela,2017-12-13,#fafafa , #132257,74.0,0.1,0
133715,Tottenham,0,0.1,Dele Alli,2017-12-13,#fafafa , #132257,16.0,0.1,0
133716,Tottenham,0,0.0,Harry Winks,2017-12-13,#fafafa , #132257,67.0,0.2,1
133717,Tottenham,0,0.0,Mousa Dembélé,2017-12-13,#fafafa , #132257,23.0,0.0,0
133718,Tottenham,0,0.1,Moussa Sissoko,2017-12-13,#fafafa , #132257,90.0,0.0,0
133719,Tottenham,0,0.1,Danny Rose,2017-12-13,#fafafa , #132257,90.0,0.3,0
133720,Tottenham,0,0.0,Jan Vertonghen,2017-12-13,#fafafa , #132257,90.0,0.0,0
133721,Tottenham,0,0.1,Eric Dier,2017-12-13,#fafafa , #132257,90.0,0.0,0
133722,Tottenham,1,0.1,Serge Aurier,2017-12-13,#fafafa , #132257,90.0,0.0,0
133723,Tottenham,0,0.0,Hugo Lloris,2017-12-13,#fafafa , #132257,90.0,0.0,0
133752,Tottenham,0,1.1,Harry Kane,2017-08-27,#fafafa , #132257,90.0,0.0,0
133753,Tottenham,0,0.1,Christian Eriksen,2017-08-27,#fafafa , #132257,88.0,0.4,0
133754,Tottenham,0,0.0,Harry Winks,2017-08-27,#fafafa , #132257,2.0,0.0,0
133755,Tottenham,0,0.0,Son Heung-min,2017-08-27,#fafafa , #132257,70.0,0.2,0
133756,Tottenham,0,0.0,Moussa Sissoko,2017-08-27,#fafafa , #132257,20.0,0.0,0
133757,Tottenham,1,0.5,Dele Alli,2017-08-27,#fafafa , #132257,90.0,0.0,0
133758,Tottenham,0,0.0,Mousa Dembélé,2017-08-27,#fafafa , #132257,90.0,0.1,0
133759,Tottenham,0,0.0,Davinson Sánchez,2017-08-27,#fafafa , #132257,0.0,0.0,0
133760,Tottenham,0,0.1,Eric Dier,2017-08-27,#fafafa , #132257,90.0,0.0,0
133761,Tottenham,0,0.0,Ben Davies,2017-08-27,#fafafa , #132257,90.0,0.6,0
133762,Tottenham,0,0.0,Jan Vertonghen,2017-08-27,#fafafa , #132257,90.0,0.0,0
133763,Tottenham,0,0.0,Toby Alderweireld,2017-08-27,#fafafa , #132257,90.0,0.0,0
133764,Tottenham,0,0.0,Kieran Trippier,2017-08-27,#fafafa , #132257,90.0,0.0,0
133765,Tottenham,0,0.0,Hugo Lloris,2017-08-27,#fafafa , #132257,90.0,0.0,0
133808,Tottenham,0,0.3,Harry Kane,2017-08-20,#fafafa , #132257,90.0,0.1,0
133809,Tottenham,0,0.0,Dele Alli,2017-08-20,#fafafa , #132257,90.0,0.1,0
133810,Tottenham,0,0.1,Christian Eriksen,2017-08-20,#fafafa , #132257,90.0,0.0,0
133811,Tottenham,0,0.0,Mousa Dembélé,2017-08-20,#fafafa , #132257,90.0,0.0,0
133812,Tottenham,0,0.0,Eric Dier,2017-08-20,#fafafa , #132257,68.0,0.0,0
133813,Tottenham,0,0.0,Son Heung-min,2017-08-20,#fafafa , #132257,22.0,0.0,0
133814,Tottenham,0,0.1,Victor Wanyama,2017-08-20,#fafafa , #132257,90.0,0.0,0
133815,Tottenham,0,0.1,Ben Davies,2017-08-20,#fafafa , #132257,80.0,0.2,0
133816,Tottenham,0,0.0,Moussa Sissoko,2017-08-20,#fafafa , #132257,10.0,0.0,0
133817,Tottenham,0,0.0,Jan Vertonghen,2017-08-20,#fafafa , #132257,90.0,0.0,0
133818,Tottenham,0,0.0,Toby Alderweireld,2017-08-20,#fafafa , #132257,90.0,0.0,0
133819,Tottenham,0,0.0,Kieran Trippier,2017-08-20,#fafafa , #132257,90.0,0.1,0
133820,Tottenham,0,0.0,Vincent Janssen,2017-08-20,#fafafa , #132257,0.0,0.0,0
133821,Tottenham,0,0.0,Hugo Lloris,2017-08-20,#fafafa , #132257,90.0,0.0,0
133849,Tottenham,0,0.1,Harry Kane,2017-11-05,#fafafa , #132257,77.0,0.2,0
133850,Tottenham,0,0.0,Fernando Llorente,2017-11-05,#fafafa , #132257,13.0,0.0,0
133851,Tottenham,1,0.3,Son Heung-min,2017-11-05,#fafafa , #132257,90.0,0.0,0
133852,Tottenham,0,0.2,Danny Rose,2017-11-05,#fafafa , #132257,90.0,0.0,0
133853,Tottenham,0,0.0,Ben Davies,2017-11-05,#fafafa , #132257,0.0,0.0,0
133854,Tottenham,0,0.0,Christian Eriksen,2017-11-05,#fafafa , #132257,90.0,0.2,0
133855,Tottenham,0,0.0,Harry Winks,2017-11-05,#fafafa , #132257,45.0,0.0,0
133856,Tottenham,0,0.0,Mousa Dembélé,2017-11-05,#fafafa , #132257,45.0,0.0,0
133857,Tottenham,0,0.0,Moussa Sissoko,2017-11-05,#fafafa , #132257,90.0,0.0,0
133858,Tottenham,0,0.0,Serge Aurier,2017-11-05,#fafafa , #132257,90.0,0.1,0
133859,Tottenham,0,0.0,Jan Vertonghen,2017-11-05,#fafafa , #132257,90.0,0.2,0
133860,Tottenham,0,0.0,Eric Dier,2017-11-05,#fafafa , #132257,90.0,0.0,0
133861,Tottenham,0,0.2,Davinson Sánchez,2017-11-05,#fafafa , #132257,90.0,0.0,0
133862,Tottenham,0,0.0,Paulo Gazzaniga,2017-11-05,#fafafa , #132257,90.0,0.0,0
133891,Tottenham,2,1.6,Harry Kane,2018-01-13,#fafafa , #132257,90.0,0.1,0
133892,Tottenham,1,1.4,Son Heung-min,2018-01-13,#fafafa , #132257,90.0,0.2,1
133893,Tottenham,1,0.2,Christian Eriksen,2018-01-13,#fafafa , #132257,87.0,0.2,0
133894,Tottenham,0,0.0,Érik Lamela,2018-01-13,#fafafa , #132257,3.0,0.0,0
133895,Tottenham,0,0.3,Dele Alli,2018-01-13,#fafafa , #132257,90.0,0.5,1
133896,Tottenham,0,0.0,Mousa Dembélé,2018-01-13,#fafafa , #132257,82.0,0.1,0
133897,Tottenham,0,0.0,Moussa Sissoko,2018-01-13,#fafafa , #132257,8.0,0.0,0
133898,Tottenham,0,0.0,Eric Dier,2018-01-13,#fafafa , #132257,74.0,0.6,1
133899,Tottenham,0,0.0,Victor Wanyama,2018-01-13,#fafafa , #132257,16.0,0.0,0
133900,Tottenham,0,0.0,Ben Davies,2018-01-13,#fafafa , #132257,90.0,0.0,0
133901,Tottenham,0,0.0,Jan Vertonghen,2018-01-13,#fafafa , #132257,90.0,0.0,0
133902,Tottenham,0,0.0,Davinson Sánchez,2018-01-13,#fafafa , #132257,90.0,0.0,0
133903,Tottenham,0,0.1,Serge Aurier,2018-01-13,#fafafa , #132257,90.0,0.0,1
133904,Tottenham,0,0.0,Hugo Lloris,2018-01-13,#fafafa , #132257,90.0,0.0,0
133961,Tottenham,0,0.7,Harry Kane,2018-03-03,#fafafa , #132257,90.0,0.1,1
133962,Tottenham,2,0.9,Son Heung-min,2018-03-03,#fafafa , #132257,70.0,0.3,0
133963,Tottenham,0,0.0,Érik Lamela,2018-03-03,#fafafa , #132257,20.0,0.0,0
133964,Tottenham,0,0.1,Christian Eriksen,2018-03-03,#fafafa , #132257,90.0,0.2,0
133965,Tottenham,0,0.0,Dele Alli,2018-03-03,#fafafa , #132257,83.0,0.8,1
133966,Tottenham,0,0.0,Lucas Moura,2018-03-03,#fafafa , #132257,7.0,0.0,0
133967,Tottenham,0,0.0,Eric Dier,2018-03-03,#fafafa , #132257,90.0,0.0,0
133968,Tottenham,0,0.0,Mousa Dembélé,2018-03-03,#fafafa , #132257,77.0,0.1,0
133969,Tottenham,0,0.0,Moussa Sissoko,2018-03-03,#fafafa , #132257,13.0,0.0,0
133970,Tottenham,0,0.0,Ben Davies,2018-03-03,#fafafa , #132257,90.0,0.0,0
133971,Tottenham,0,0.0,Jan Vertonghen,2018-03-03,#fafafa , #132257,90.0,0.0,0
133972,Tottenham,0,0.0,Davinson Sánchez,2018-03-03,#fafafa , #132257,90.0,0.0,0
133973,Tottenham,0,0.0,Serge Aurier,2018-03-03,#fafafa , #132257,90.0,0.1,0
133974,Tottenham,0,0.0,Hugo Lloris,2018-03-03,#fafafa , #132257,90.0,0.0,0
133989,Tottenham,2,0.2,Harry Kane,2018-05-13,#fafafa , #132257,90.0,0.0,0
133990,Tottenham,0,0.1,Lucas Moura,2018-05-13,#fafafa , #132257,74.0,0.0,1
133991,Tottenham,0,0.0,Dele Alli,2018-05-13,#fafafa , #132257,16.0,0.0,0
133992,Tottenham,2,1.4,Érik Lamela,2018-05-13,#fafafa , #132257,78.0,0.0,0
133993,Tottenham,0,0.0,Davinson Sánchez,2018-05-13,#fafafa , #132257,12.0,0.0,0
133994,Tottenham,0,0.1,Christian Eriksen,2018-05-13,#fafafa , #132257,90.0,0.2,0
133995,Tottenham,0,0.0,Victor Wanyama,2018-05-13,#fafafa , #132257,90.0,0.0,0
133996,Tottenham,0,0.0,Moussa Sissoko,2018-05-13,#fafafa , #132257,84.0,0.0,0
133997,Tottenham,0,0.0,Son Heung-min,2018-05-13,#fafafa , #132257,6.0,0.0,0
133998,Tottenham,0,0.0,Danny Rose,2018-05-13,#fafafa , #132257,90.0,0.1,1
133999,Tottenham,0,0.0,Eric Dier,2018-05-13,#fafafa , #132257,90.0,0.0,0
134000,Tottenham,0,0.1,Toby Alderweireld,2018-05-13,#fafafa , #132257,90.0,0.0,0
134001,Tottenham,0,0.0,Kyle Walker-Peters,2018-05-13,#fafafa , #132257,90.0,1.4,2
134002,Tottenham,0,0.0,Hugo Lloris,2018-05-13,#fafafa , #132257,90.0,0.0,0
134032,Tottenham,1,0.7,Son Heung-min,2017-10-22,#fafafa , #132257,69.0,0.0,0
134033,Tottenham,0,0.0,Moussa Sissoko,2017-10-22,#fafafa , #132257,21.0,0.0,0
134034,Tottenham,2,0.8,Harry Kane,2017-10-22,#fafafa , #132257,88.0,0.2,1
134035,Tottenham,0,0.0,Fernando Llorente,2017-10-22,#fafafa , #132257,2.0,0.0,0
134036,Tottenham,1,0.1,Dele Alli,2017-10-22,#fafafa , #132257,90.0,0.5,0
134037,Tottenham,0,0.0,Christian Eriksen,2017-10-22,#fafafa , #132257,81.0,0.2,0
134038,Tottenham,0,0.0,Eric Dier,2017-10-22,#fafafa , #132257,9.0,0.0,0
134039,Tottenham,0,0.0,Harry Winks,2017-10-22,#fafafa , #132257,90.0,0.0,0
134040,Tottenham,0,0.0,Serge Aurier,2017-10-22,#fafafa , #132257,90.0,0.0,0
134041,Tottenham,0,0.0,Kieran Trippier,2017-10-22,#fafafa , #132257,90.0,0.3,1
134042,Tottenham,0,0.1,Jan Vertonghen,2017-10-22,#fafafa , #132257,90.0,0.0,0
134043,Tottenham,0,0.1,Davinson Sánchez,2017-10-22,#fafafa , #132257,90.0,0.0,0
134044,Tottenham,0,0.0,Toby Alderweireld,2017-10-22,#fafafa , #132257,90.0,0.0,0
134045,Tottenham,0,0.0,Hugo Lloris,2017-10-22,#fafafa , #132257,90.0,0.0,0
134073,Tottenham,0,0.0,Harry Kane,2018-04-14,#fafafa , #132257,90.0,0.2,0
134074,Tottenham,0,0.1,Dele Alli,2018-04-14,#fafafa , #132257,84.0,0.0,0
134075,Tottenham,0,0.0,Moussa Sissoko,2018-04-14,#fafafa , #132257,6.0,0.0,0
134076,Tottenham,0,0.0,Érik Lamela,2018-04-14,#fafafa , #132257,64.0,0.0,0
134077,Tottenham,0,0.0,Son Heung-min,2018-04-14,#fafafa , #132257,26.0,0.0,0
134078,Tottenham,1,0.6,Christian Eriksen,2018-04-14,#fafafa , #132257,90.0,0.0,0
134079,Tottenham,0,0.0,Eric Dier,2018-04-14,#fafafa , #132257,90.0,0.0,0
134080,Tottenham,0,0.0,Mousa Dembélé,2018-04-14,#fafafa , #132257,73.0,0.0,0
134081,Tottenham,0,0.0,Lucas Moura,2018-04-14,#fafafa , #132257,17.0,0.1,0
134082,Tottenham,0,0.0,Ben Davies,2018-04-14,#fafafa , #132257,90.0,0.0,0
134083,Tottenham,0,0.0,Jan Vertonghen,2018-04-14,#fafafa , #132257,90.0,0.0,0
134084,Tottenham,0,0.0,Davinson Sánchez,2018-04-14,#fafafa , #132257,90.0,0.0,0
134085,Tottenham,0,0.0,Kieran Trippier,2018-04-14,#fafafa , #132257,90.0,0.0,0
134086,Tottenham,0,0.0,Hugo Lloris,2018-04-14,#fafafa , #132257,90.0,0.0,0
134115,Tottenham,0,0.8,Harry Kane,2018-01-31,#fafafa , #132257,90.0,0.1,0
134116,Tottenham,0,0.3,Son Heung-min,2018-01-31,#fafafa , #132257,80.0,0.1,0
134117,Tottenham,0,0.1,Érik Lamela,2018-01-31,#fafafa , #132257,10.0,0.0,0
134118,Tottenham,1,0.4,Christian Eriksen,2018-01-31,#fafafa , #132257,90.0,0.9,0
134119,Tottenham,0,0.2,Dele Alli,2018-01-31,#fafafa , #132257,88.0,0.0,0
134120,Tottenham,0,0.0,Moussa Sissoko,2018-01-31,#fafafa , #132257,2.0,0.0,0
134121,Tottenham,0,0.0,Mousa Dembélé,2018-01-31,#fafafa , #132257,90.0,0.0,0
134122,Tottenham,0,0.0,Victor Wanyama,2018-01-31,#fafafa , #132257,0.0,0.0,0
134123,Tottenham,0,0.2,Eric Dier,2018-01-31,#fafafa , #132257,90.0,0.1,0
134124,Tottenham,0,0.0,Ben Davies,2018-01-31,#fafafa , #132257,90.0,0.0,0
134125,Tottenham,0,0.0,Jan Vertonghen,2018-01-31,#fafafa , #132257,90.0,0.2,0
134126,Tottenham,0,0.0,Davinson Sánchez,2018-01-31,#fafafa , #132257,90.0,0.0,0
134127,Tottenham,0,0.0,Kieran Trippier,2018-01-31,#fafafa , #132257,90.0,0.0,0
134128,Tottenham,0,0.0,Hugo Lloris,2018-01-31,#fafafa , #132257,90.0,0.0,0
134155,Tottenham,1,0.3,Harry Kane,2018-05-09,#fafafa , #132257,90.0,0.0,0
134156,Tottenham,0,0.1,Dele Alli,2018-05-09,#fafafa , #132257,90.0,0.0,0
134157,Tottenham,0,0.0,Son Heung-min,2018-05-09,#fafafa , #132257,77.0,0.2,1
134158,Tottenham,0,0.0,Érik Lamela,2018-05-09,#fafafa , #132257,13.0,0.3,0
134159,Tottenham,0,0.0,Christian Eriksen,2018-05-09,#fafafa , #132257,90.0,0.1,0
134160,Tottenham,0,0.1,Victor Wanyama,2018-05-09,#fafafa , #132257,88.0,0.0,0
134161,Tottenham,0,0.3,Danny Rose,2018-05-09,#fafafa , #132257,2.0,0.0,0
134162,Tottenham,0,0.0,Moussa Sissoko,2018-05-09,#fafafa , #132257,90.0,0.1,0
134163,Tottenham,0,0.0,Ben Davies,2018-05-09,#fafafa , #132257,90.0,0.0,0
134164,Tottenham,0,0.0,Jan Vertonghen,2018-05-09,#fafafa , #132257,90.0,0.0,0
134165,Tottenham,0,0.0,Davinson Sánchez,2018-05-09,#fafafa , #132257,90.0,0.0,0
134166,Tottenham,0,0.0,Kieran Trippier,2018-05-09,#fafafa , #132257,83.0,0.1,0
134167,Tottenham,0,0.0,Toby Alderweireld,2018-05-09,#fafafa , #132257,7.0,0.0,0
134168,Tottenham,0,0.0,Hugo Lloris,2018-05-09,#fafafa , #132257,90.0,0.0,0
134225,Tottenham,3,2.2,Harry Kane,2017-12-26,#fafafa , #132257,90.0,0.0,0
134226,Tottenham,1,0.4,Son Heung-min,2017-12-26,#fafafa , #132257,76.0,0.9,2
134227,Tottenham,0,0.2,Érik Lamela,2017-12-26,#fafafa , #132257,14.0,0.0,0
134228,Tottenham,0,0.0,Christian Eriksen,2017-12-26,#fafafa , #132257,90.0,0.8,1
134229,Tottenham,1,0.1,Dele Alli,2017-12-26,#fafafa , #132257,84.0,0.9,2
134230,Tottenham,0,0.0,Harry Winks,2017-12-26,#fafafa , #132257,6.0,0.0,0
134231,Tottenham,0,0.0,Mousa Dembélé,2017-12-26,#fafafa , #132257,54.0,0.0,0
134232,Tottenham,0,0.0,Moussa Sissoko,2017-12-26,#fafafa , #132257,36.0,0.0,0
134233,Tottenham,0,0.1,Eric Dier,2017-12-26,#fafafa , #132257,90.0,0.0,0
134234,Tottenham,0,0.0,Danny Rose,2017-12-26,#fafafa , #132257,90.0,0.2,0
134235,Tottenham,0,0.0,Jan Vertonghen,2017-12-26,#fafafa , #132257,90.0,0.0,0
134236,Tottenham,0,0.0,Davinson Sánchez,2017-12-26,#fafafa , #132257,90.0,0.0,0
134237,Tottenham,0,0.1,Serge Aurier,2017-12-26,#fafafa , #132257,90.0,0.0,0
134238,Tottenham,0,0.0,Hugo Lloris,2017-12-26,#fafafa , #132257,90.0,0.0,0
134267,Tottenham,2,1.5,Harry Kane,2017-12-09,#fafafa , #132257,90.0,0.0,0
134268,Tottenham,1,0.3,Son Heung-min,2017-12-09,#fafafa , #132257,86.0,1.4,1
134269,Tottenham,0,0.0,Fernando Llorente,2017-12-09,#fafafa , #132257,4.0,0.0,0
134270,Tottenham,1,0.7,Christian Eriksen,2017-12-09,#fafafa , #132257,90.0,0.0,0
134271,Tottenham,0,0.0,Dele Alli,2017-12-09,#fafafa , #132257,67.0,0.5,1
134272,Tottenham,0,0.4,Érik Lamela,2017-12-09,#fafafa , #132257,23.0,0.4,0
134273,Tottenham,0,0.0,Harry Winks,2017-12-09,#fafafa , #132257,78.0,0.0,0
134274,Tottenham,0,0.0,Moussa Sissoko,2017-12-09,#fafafa , #132257,12.0,0.0,0
134275,Tottenham,0,0.1,Mousa Dembélé,2017-12-09,#fafafa , #132257,90.0,0.0,0
